hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,token
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1,Check-Out,2015-07-19,Jennifer Allen,JAllen93@yahoo.com,599-009-6464,************1622,4f092f8d00fad974ef8e36b9bdb1f0a7
Resort Hotel,0,90,2015,July,29,12,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,0,1,Check-Out,2015-07-12,Mary Daniels,Mary_D@comcast.net,356-149-7780,************9366,d88c1c03647796e8d0cbc8b3aaf644a2
Resort Hotel,0,34,2015,July,29,12,2,5,2,0.0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,156.0,,0,Transient,149.0,0,1,Check-Out,2015-07-19,Katelyn Mendoza,Katelyn_Mendoza@outlook.com,856-983-3492,************2302,2b5e2e4f226bd8ac13f300703442daac
Resort Hotel,1,58,2015,July,29,12,2,5,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,164.57,0,1,Canceled,2015-06-29,Derrick Snyder,Snyder_Derrick@outlook.com,661-734-9784,************9139,486c122319535c8dd510d0a65e36c602
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Contract,107.0,0,0,Check-Out,2015-07-19,Thomas Watkins,Thomas_Watkins52@yandex.com,382-722-2380,************2430,c6d7331c1441c8c5daedaa251d593ebd
Resort Hotel,0,90,2015,July,29,12,2,5,2,0.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,1,2,Check-Out,2015-07-19,Timothy Pierce,Pierce_Timothy86@verizon.com,912-002-7378,************3201,06726f5a1e8b83f6183455719c4180dc
Resort Hotel,0,116,2015,July,29,12,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,119.25,0,0,Check-Out,2015-07-19,Gregory Green,Gregory_Green32@comcast.net,191-347-7868,************7236,1df91f76a2a04e167d60953360f5392d
Resort Hotel,0,31,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0,Check-Out,2015-07-19,Taylor Gordon,TaylorGordon94@zoho.com,458-613-5796,************2456,40fc6996157df656cd59cd559d8b8c94
Resort Hotel,1,51,2015,July,29,12,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,105.71,0,0,Canceled,2015-07-03,Adam Blackwell,Adam.B77@yahoo.com,221-635-5515,************8772,c9661b33692bc57ec3ba518ea3ce90dd
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1,Check-Out,2015-07-19,Arthur Evans,Arthur_Evans@comcast.net,771-489-6681,************6974,fd384cc935c840b481f188d6019f9d3a
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,144.43,1,2,Check-Out,2015-07-19,Hunter Adkins,Hunter_Adkins97@att.com,378-088-8124,************7836,d1e1a5934cc9b7427795a8653be316de
Resort Hotel,1,97,2015,July,29,12,3,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.0,0,1,Canceled,2015-06-19,Kyle Brown,Kyle_Brown@verizon.com,794-954-2976,************3719,fca0821581ecf65fada0fc857eb3ff9e
Resort Hotel,0,12,2015,July,29,12,4,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,148.3,1,2,Check-Out,2015-07-21,Rebecca Pittman,Rebecca_P@yandex.com,253-746-5468,************3124,f176a74f58a5f6e022ea9fd1190d9945
Resort Hotel,0,64,2015,July,29,12,4,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,125.22,0,1,Check-Out,2015-07-21,Mrs. Peggy Martinez DVM,Mrs.DVM54@outlook.com,388-997-8210,************1232,8448087b8137777cecc6d98a48fea2eb
Resort Hotel,0,31,2015,July,29,12,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0,Check-Out,2015-07-23,Rachel Dillon,Rachel_D@aol.com,948-815-9694,************7515,a56b7783dd95368645df300d461da458
Resort Hotel,0,59,2015,July,29,12,4,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,130.0,1,1,Check-Out,2015-07-23,Nancy White,NancyWhite@att.com,463-553-9686,************9376,174eccef2e1c82bfe85353a445b2f202
Resort Hotel,1,55,2015,July,29,12,4,10,2,10.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,8.0,,0,Contract,133.16,0,1,No-Show,2015-07-12,Jamie Ramirez,Ramirez_Jamie22@aol.com,268-823-5667,************7600,0119255facd59ea0cfa1974a4eed14ef
Resort Hotel,0,81,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,78.84,0,0,Check-Out,2015-07-19,Maxwell Adams,Adams_Maxwell@outlook.com,748-235-2793,************6352,785b36357da03978c86b47bd68d1572b
Resort Hotel,0,1,2015,July,29,12,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,80.1,0,0,Check-Out,2015-07-13,Donald Hamilton,DHamilton@zoho.com,377-326-9224,************9307,85941dda9dfa1a0e68a635fc2b321ac1
Resort Hotel,0,34,2015,July,29,12,2,0,2,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,193.0,0,1,Check-Out,2015-07-14,Ronald Alvarez,Alvarez_Ronald@yandex.com,712-213-1509,************6596,d531e6d7d7b7fd4f4a4ffaca2bbb3342
Resort Hotel,0,13,2015,July,29,12,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,88.2,0,0,Check-Out,2015-07-14,John Petersen,John_P@verizon.com,863-704-8985,************8778,d8e37bdcd7f574a9fde6feb019dd0026
Resort Hotel,0,40,2015,July,29,12,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,E,0,No Deposit,241.0,,0,Transient,90.71,0,0,Check-Out,2015-07-14,Samuel Nguyen,Samuel.Nguyen23@verizon.com,621-145-7070,************3557,1de4fdc665f99ca673f55c490932dcd6
Resort Hotel,0,1,2015,July,29,12,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240.0,,0,Transient,114.5,0,1,Check-Out,2015-07-14,Justin Carter,JCarter47@mail.com,184-296-7379,************3146,5458971758a68926c5e8bc4aa30b01c0
Resort Hotel,0,34,2015,July,29,12,2,0,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.2,0,1,Check-Out,2015-07-14,Ronald Donovan,RDonovan@verizon.com,303-770-7261,************3876,e0b8252a196f33de778989b566ada93b
Resort Hotel,0,88,2015,July,29,12,2,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,8.0,,0,Contract,79.5,0,0,Check-Out,2015-07-15,Jon Smith DDS,JonDDS@outlook.com,776-802-7867,************8481,10bcef5a31325f4a3214bec57d609c1b
Resort Hotel,0,9,2015,July,29,12,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,117.9,0,3,Check-Out,2015-07-15,John Miller,JohnMiller90@gmail.com,789-680-3015,************9519,e6e603ca88d1327873caa9d6d910726c
Resort Hotel,1,24,2015,July,29,12,2,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,128.0,0,0,Canceled,2015-06-22,Charles Taylor,Charles_Taylor@gmail.com,726-694-8069,************3793,6602c6c3d1eb6ff21fbaecc373366cdc
Resort Hotel,0,97,2015,July,29,12,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,90.95,0,0,Check-Out,2015-07-16,Bryan Phillips,Bryan.P@aol.com,882-418-3762,************7080,e6e4c5306cea8fe3e3bf61405aa32c05
Resort Hotel,0,60,2015,July,29,12,2,2,2,0.0,1,BB,FIN,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,107.0,0,2,Check-Out,2015-07-16,Gregory Gilbert,GGilbert@yandex.com,662-975-7938,************9238,b6ee92ede6effd2957f26436cc3fe82e
Resort Hotel,0,100,2015,July,29,12,2,2,2,2.0,0,BB,CN,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,130.05,1,1,Check-Out,2015-07-16,Linda Henry,Henry.Linda@gmail.com,563-683-3669,************4859,bcbabe9bfae991ecb839ee36bba6bc0e
Resort Hotel,0,50,2015,July,29,12,2,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,123.0,0,0,Check-Out,2015-07-17,Dominique Weber,Dominique.Weber@verizon.com,164-956-4026,************1008,33b043f34a0c665b0cc5a9f8bfa6d863
Resort Hotel,1,47,2015,July,29,12,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,103.8,0,0,No-Show,2015-07-12,Brianna Sullivan,Brianna.S86@xfinity.com,851-650-1614,************4355,ecc789b5bf0b7e4fd090a19516eabc64
Resort Hotel,0,8,2015,July,29,12,2,3,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,196.0,0,1,Check-Out,2015-07-17,Johnathan Richards,JohnathanRichards30@att.com,518-499-7742,************5562,661efa89599021da38c5e46a6988c156
Resort Hotel,0,34,2015,July,29,12,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,149.4,1,0,Check-Out,2015-07-17,Jonathan Riley,Riley.Jonathan@mail.com,487-119-8429,************6312,9b2f91ac2d5b3511c8ab32f92a866665
Resort Hotel,0,47,2015,July,29,13,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,175.71,0,0,Check-Out,2015-07-20,Brandon Villegas,Villegas_Brandon@xfinity.com,187-274-2464,************6654,ffe1c4a3a92763d58a41c6b73ad6803c
Resort Hotel,0,115,2015,July,29,13,2,5,2,0.0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,119.7,0,2,Check-Out,2015-07-20,Jennifer Moody,Jennifer.Moody@att.com,277-109-7026,************4022,d38a0bf6f073531370523f26ab2d9a43
Resort Hotel,1,79,2015,July,29,13,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,100.86,0,1,Canceled,2015-05-13,Gary Boyle,Gary.B@yahoo.com,382-657-4702,************5163,f7b6e20bbf775f99c204f450d9d31b23
Resort Hotel,0,91,2015,July,29,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,100.86,0,0,Check-Out,2015-07-20,David Dyer,Dyer.David@yandex.com,347-074-0787,************2368,d975099162e315ea3d4145d5b58f0285
Resort Hotel,0,98,2015,July,29,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,82.0,0,3,Check-Out,2015-07-15,Bryan Brown,BBrown@yahoo.com,585-554-3149,************3672,8d90fa0e9bbf97a48e2fefc865c7a41e
Resort Hotel,0,109,2015,July,29,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,73.8,0,1,Check-Out,2015-07-15,Brittney West,Brittney_West@outlook.com,806-751-8607,************3613,da8ddca2b891434e749c7fabac3ba789
Resort Hotel,0,0,2015,July,29,13,1,1,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,117.9,1,0,Check-Out,2015-07-15,Robert Serrano,Serrano_Robert@outlook.com,752-827-6726,************7468,a563342b94497e2759027b68e56cf2f2
Resort Hotel,0,98,2015,July,29,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,82.0,0,3,Check-Out,2015-07-15,James Palmer,James.Palmer54@hotmail.com,137-613-1969,************6871,b055c6c059999e0408987323d55c37cd
Resort Hotel,0,0,2015,July,29,13,1,1,4,0.0,0,BB,PRT,Direct,Direct,0,0,0,L,H,0,No Deposit,,,0,Transient,150.0,0,0,Check-Out,2015-07-15,Micheal Randolph,MichealRandolph@comcast.net,533-493-2373,************2161,2011cf5e0a181efdeba621a3e6ed1b8e
Resort Hotel,0,9,2015,July,29,13,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,161.0,1,2,Check-Out,2015-07-15,Shannon Wilcox,Shannon_W89@yandex.com,325-997-9199,************4597,08bc259c559fe01a9030c3b3e4121e43
Resort Hotel,0,62,2015,July,29,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,64.0,0,2,Check-Out,2015-07-15,Brian Brown,Brown_Brian28@protonmail.com,382-628-6300,************8822,7e380e97d29fdc4273e95ff58040d025
Resort Hotel,1,45,2015,July,29,13,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2015-06-18,Kenneth Powell,Kenneth_Powell16@mail.com,351-769-8315,************7596,0ae72197f306cd0b34fb208be5460f2d
Resort Hotel,0,42,2015,July,29,13,1,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,110.0,1,0,Check-Out,2015-07-16,Maria Murray,MariaMurray@yandex.com,896-837-3430,************2686,464be49e87b9ccb80ca071896e64181f
Resort Hotel,0,54,2015,July,29,13,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,88.2,1,1,Check-Out,2015-07-16,Jennifer Villegas,JVillegas@xfinity.com,637-854-4910,************9123,033680b4fc7dfdb3b3dd96422bd4b7d9
Resort Hotel,0,51,2015,July,29,13,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,130.0,1,0,Check-Out,2015-07-16,Joseph Marshall,Marshall_Joseph@yandex.com,726-013-2955,************5137,a9c4dbca8f5f180f860946a8a40e5dc1
Resort Hotel,0,54,2015,July,29,13,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,88.2,0,1,Check-Out,2015-07-16,Alexander Allen,Allen.Alexander@comcast.net,126-088-3319,************1553,d0291546c155e01879802a1a8ff97854
Resort Hotel,0,58,2015,July,29,13,1,2,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,E,F,2,No Deposit,250.0,,0,Transient,165.0,1,1,Check-Out,2015-07-16,Johnny Brooks,Brooks_Johnny44@hotmail.com,263-807-8149,************4594,1a4ff4a15290d1b5355569af2d139cd0
Resort Hotel,0,0,2015,July,29,13,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,167.0,,0,Transient,114.0,0,0,Check-Out,2015-07-17,Alicia Jackson,Jackson_Alicia65@hotmail.com,356-087-2004,************4064,29945adfc601cf5f184d14dd9083e2e1
Resort Hotel,1,60,2015,July,29,13,1,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,79.5,0,0,Canceled,2015-06-24,Teresa Moore,TeresaMoore86@protonmail.com,919-581-2832,************4132,6e6cf49818d0bbd6b5fce6066890521b
Resort Hotel,1,321,2015,July,29,13,1,4,2,0.0,0,HB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,132.8,0,1,Canceled,2015-03-05,Teresa Campbell,Campbell.Teresa@verizon.com,106-766-0848,************2254,9e513251f1314593d221505be525ea40
Resort Hotel,0,40,2015,July,29,13,1,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,120.0,0,2,Check-Out,2015-07-18,Richard Trevino,Trevino.Richard80@zoho.com,864-641-3360,************1304,44c0b7099b3ac94ad6d4254b8491379c
Resort Hotel,1,51,2015,July,29,13,1,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,79.5,0,0,Canceled,2015-05-23,Roger Johnson,Roger_J@protonmail.com,935-381-8233,************3314,26242fa8baf9e85f451a1712502c6d58
Resort Hotel,0,38,2015,July,29,13,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient,120.0,0,0,Check-Out,2015-07-18,Jamie Johnson,JamieJohnson52@comcast.net,784-166-3367,************7084,eef0a83d49a6deba0fae502d6d3e7b09
Resort Hotel,1,75,2015,July,29,13,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,144.2,0,1,Canceled,2015-06-22,Thomas Todd,Thomas.Todd@outlook.com,637-141-1710,************5093,393d512d1587c93a5490cfa05e7ebbcc
Resort Hotel,0,101,2015,July,29,13,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,107.2,0,0,Check-Out,2015-07-18,Debra Cabrera,Cabrera_Debra@aol.com,268-812-1776,************4835,ec76335c30c6aac178f4b5389eb5c62a
Resort Hotel,1,42,2015,July,29,13,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,120.0,0,0,Canceled,2015-06-01,Anthony Lewis Jr.,Anthony.J@gmail.com,800-613-9844,************4699,2e07fc05867e751861c53316be97da16
Resort Hotel,0,40,2015,July,29,13,1,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,120.0,0,2,Check-Out,2015-07-18,Steven Smith,Smith_Steven@verizon.com,905-344-3651,************7008,79518586f2fd46d6d56b5722330f52ab
Resort Hotel,0,109,2015,July,29,13,1,4,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,163.8,0,1,Check-Out,2015-07-18,Alexander Mejia,AMejia@gmail.com,233-782-4970,************1870,fe53da3ec00c24c08f53eb0734b90e10
Resort Hotel,1,81,2015,July,29,13,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.5,0,2,Canceled,2015-04-24,Ethan Salas,Salas_Ethan88@hotmail.com,885-995-2297,************2357,13a8c218e4b4556deb742b65d6002e68
Resort Hotel,1,98,2015,July,29,13,1,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,130.5,0,0,Canceled,2015-05-12,Daniel Malone,Daniel.Malone@zoho.com,617-541-7611,************8232,cab8b2853f318c1ccf39d226e7445295
Resort Hotel,0,32,2015,July,29,13,1,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,2,No Deposit,300.0,,0,Transient,153.0,0,0,Check-Out,2015-07-19,Dustin Luna,Luna_Dustin@comcast.net,506-258-0734,************9091,3d0b390edbd45701523fa5c237f46727
Resort Hotel,0,72,2015,July,29,13,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.5,0,2,Check-Out,2015-07-19,Robert Leonard,Robert_Leonard@outlook.com,893-906-1359,************8429,7d5f0c553a4343eeb909dfc6374558f5
Resort Hotel,0,115,2015,July,29,13,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,119.7,0,2,Check-Out,2015-07-20,Michael Adams,Adams.Michael@xfinity.com,576-225-1878,************9661,5eb90faa937ca3b15c7ea85ea96ffee1
Resort Hotel,0,118,2015,July,29,13,2,5,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,184.6,0,1,Check-Out,2015-07-20,Jennifer Hayes,Hayes.Jennifer18@verizon.com,824-734-2920,************8519,e0bd617624cc709a8a025e2bd91d2683
Resort Hotel,0,81,2015,July,29,13,2,5,2,1.0,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,181.22,0,2,Check-Out,2015-07-20,Kevin Chang,Chang_Kevin@att.com,332-337-4802,************7548,a899c74f034f74e27fc137cf5eae6114
Resort Hotel,1,95,2015,July,29,13,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,100.86,0,1,Canceled,2015-04-15,Joanna Schmidt,Joanna.Schmidt38@outlook.com,125-614-2098,************9712,aef9c445518d9f9b9a47b1c3a338dd45
Resort Hotel,0,16,2015,July,29,13,1,0,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,100.2,1,3,Check-Out,2015-07-14,Ronald Richard,Ronald_R@xfinity.com,872-748-4584,************1399,3c1c258344881ae58bc959583f83b9b6
Resort Hotel,0,56,2015,July,29,13,1,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,134.25,1,0,Check-Out,2015-07-17,Monica Gibbs,Monica.G@att.com,662-170-0797,************7513,7af499bf73d65170cf90f1bf70cb0062
Resort Hotel,0,88,2015,July,29,13,3,5,2,0.0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Contract,96.3,0,0,Check-Out,2015-07-21,James Deleon,James.D44@xfinity.com,635-151-1680,************1569,e81911c7ae80bffba91251e9b2486039
Resort Hotel,0,41,2015,July,29,13,3,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147.0,,0,Transient,83.09,0,2,Check-Out,2015-07-22,Shannon Cook,Shannon.C80@protonmail.com,489-190-8501,************6613,dcd7e1a4462a4528ead5f1d199128ea2
Resort Hotel,1,40,2015,July,29,14,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,105.5,0,0,Canceled,2015-07-03,Maria French,French_Maria94@gmail.com,425-626-1279,************9297,757c3fcd6f362f43d1323e1984acb7e1
Resort Hotel,0,1,2015,July,29,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,270.0,0,Transient,134.0,0,0,Check-Out,2015-07-15,Stephanie Williams,Stephanie.W83@gmail.com,927-634-9275,************3887,b24f3ab1f2460fff8bebf5aed7e91ad3
Resort Hotel,0,1,2015,July,29,14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,8.0,0,1,Check-Out,2015-07-15,Barbara Gomez,Barbara_Gomez56@outlook.com,578-560-8202,************9731,4feade70528fd22b217b7323106ad67c
Resort Hotel,0,1,2015,July,29,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,146.0,1,1,Check-Out,2015-07-16,Julian Tucker,Julian_T58@gmail.com,151-001-7822,************6479,46ecbe5117530a75632df79f1dcb832f
Resort Hotel,1,76,2015,July,29,14,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.0,0,2,Canceled,2015-05-27,Sheena Humphrey,Sheena.Humphrey83@xfinity.com,913-003-3861,************3937,87df1cde77d9dd6c483478a2e83955c7
Resort Hotel,0,0,2015,July,29,14,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,111.15,0,1,Check-Out,2015-07-18,Mr. Jeffrey Thompson DDS,Mr._D@yahoo.com,201-901-1525,************2348,acf8ba2cb5c333b6d97009a20cffd6e7
Resort Hotel,0,49,2015,July,29,14,0,5,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,,0,Transient,136.2,0,2,Check-Out,2015-07-19,Jessica Johnson,Jessica.Johnson@aol.com,113-143-0063,************6035,86f97caf4df99b9eb826203d3e61916d
Resort Hotel,0,76,2015,July,29,14,0,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,101.8,0,0,Check-Out,2015-07-19,Michael Nguyen,Nguyen_Michael@att.com,688-631-2814,************9987,ee804880ba0eb0b7836f31563e70d7f8
Resort Hotel,0,73,2015,July,29,14,1,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,127.0,0,1,Check-Out,2015-07-20,Carol Bowen,Bowen_Carol59@outlook.com,485-581-8769,************6277,b75221aa1c651b785cedeffd0eb945df
Resort Hotel,0,73,2015,July,29,14,1,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient-Party,161.5,0,2,Check-Out,2015-07-20,Lisa Fields MD,Lisa.M@yahoo.com,263-372-7831,************4615,a71b84676bda5f347094f4351bd973ea
Resort Hotel,0,317,2015,July,29,14,1,5,2,2.0,0,HB,PRT,Direct,TA/TO,0,0,0,H,G,1,No Deposit,240.0,,0,Transient,230.67,1,2,Check-Out,2015-07-20,Lauren Cain,Cain_Lauren@comcast.net,390-655-9656,************1118,f78a07744f636953f59f9ac0cc902bcf
Resort Hotel,1,112,2015,July,29,14,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.7,0,1,Canceled,2015-04-06,Christine Norman,Norman_Christine@comcast.net,296-862-9904,************3501,b72c7fc315c0af80c40cf8d4020bd0d9
Resort Hotel,0,6,2015,July,29,14,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,180.0,1,2,Check-Out,2015-07-21,Michael Anderson,Michael_A50@protonmail.com,248-242-1858,************2171,fb4a3cbca9c3813bb87b5385da86cfaf
